case_id,transaction_amount,payment_method,device_type,revenue_event,failure_reason,retry_count,recovery_eligible,customer_age,customer_city,behavior_transactions,behavior_total_spend,behavior_average_order_value,behavior_avg_session_minutes,behavior_avg_pages,behavior_returning_rate,behavior_avg_rating,behavior_avg_delivery_days,historical_transactions,historical_total_spend,historical_average_order_value,historical_median_order_value,historical_max_order_value,historical_total_quantity,days_since_last_purchase,customer_lifetime_days,purchase_frequency_per_30d,distinct_products,distinct_countries,favorite_product,customer_value_segment,risk_amount,risk_payment_method,risk_device_type,failed_transactions_24h,transaction_frequency_24h,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,previous_fraud_flag,risk_score,risk_signal_count,automated_recovery_risk,retry_expected_probability,payment_link_expected_probability,reminder_expected_probability,escalation_expected_probability,retry_expected_recovery,payment_link_expected_recovery,reminder_expected_recovery,escalation_expected_recovery,counterfactual_optimal_action_unconstrained,estimated_optimal_recovery_unconstrained,high_risk_case,policy_recommended_action,selected_action_probability,actual_outcome,actual_recovery_success,actual_recovered_amount,baseline_action,baseline_expected_recovery,baseline_recovery_success,baseline_actual_recovered_amount
CASE_009524,91.25,Credit Card,Desktop,checkout_abandonment,checkout_abandoned,0,False,26.0,Izmir,1,91.25,91.25,12.0,6.0,1.0,5.0,4.0,142,11027.11,77.65570422535211,57.82,533.76,794,95,214,19.906542056074766,101,1,Regency Cakestand 3 Tier,high,71.47,Credit Card,Desktop,2,14,False,True,True,False,True,False,,3,medium,0.334,0.5059,0.2501,0.5,30.48,46.16,22.82,45.62,CREATE_PAYMENT_LINK,46.16,True,ESCALATE_TO_HUMAN,0.5,recovered,True,91.25,ESCALATE_TO_HUMAN,45.62,False,0.0
CASE_002727,1178.42,Debit Card,Tablet,payment_failure,bank_timeout,0,False,38.0,Bursa,1,1178.42,1178.42,12.0,6.0,1.0,5.0,7.0,135,4201.71,31.12377777777778,16.18,160.2,297,50,259,15.637065637065637,135,1,36 Pencils Tube Skulls,medium,41.43,Debit Card,Tablet,1,12,False,True,True,False,True,False,,3,medium,0.554,0.3059,0.2501,0.5,652.84,360.48,294.72,589.21,RETRY_PAYMENT,652.84,True,ESCALATE_TO_HUMAN,0.5,recovered,True,1178.42,ESCALATE_TO_HUMAN,589.21,True,1178.42
CASE_002813,79.59,Credit Card,Desktop,invoice_overdue,customer_delay,0,False,18.0,Bursa,1,79.59,79.59,6.0,11.0,0.0,3.0,4.0,23,433.96,18.86782608695652,17.17,46.12,36,208,0,23.0,23,1,Alarm Clock Bakelike Chocolate,low,156.89,Credit Card,Desktop,4,8,False,True,False,False,False,True,,3,medium,0.2653,0.2475,0.3855,0.5,21.12,19.7,30.68,39.8,ESCALATE_TO_HUMAN,39.8,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,39.8,False,0.0
CASE_008427,139.06,PayPal,Tablet,subscription_failure,subscription_payment_failed,0,False,40.0,Adana,1,139.06,139.06,29.0,9.0,0.0,3.0,8.0,646,13121.98,20.31266253869969,12.26,324.89,1788,10,19,1020.0,606,1,Basket Of Toadstools,very_high,93.97,PayPal,Tablet,2,4,False,False,False,False,False,True,,1,low,0.3888,0.3425,0.4507,0.5,54.07,47.63,62.67,69.53,ESCALATE_TO_HUMAN,69.53,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,69.53,True,139.06
CASE_007486,154.16,Debit Card,Desktop,payment_failure,bank_timeout,1,True,45.0,Adana,1,154.16,154.16,10.0,3.0,1.0,4.0,7.0,54,5562.34,103.0062962962963,96.34,256.32,465,254,0,54.0,54,1,Ceramic Cake Design Spotted Mug,high,191.25,Debit Card,Desktop,3,7,False,False,False,False,False,False,,1,low,0.7667,0.4647,0.3553,0.5,118.19,71.64,54.77,77.08,RETRY_PAYMENT,118.19,False,RETRY_PAYMENT,0.7667,not_recovered,False,0.0,RETRY_PAYMENT,118.19,True,154.16
CASE_006612,89.32,Apple Pay,Mobile,payment_failure,insufficient_funds,0,False,28.0,Adana,1,89.32,89.32,4.0,6.0,1.0,5.0,10.0,11,186.89,16.99,11.53,46.12,16,38,0,11.0,11,1,12 Coloured Party Balloons,low,5.24,Apple Pay,Mobile,2,8,False,False,False,True,False,True,,2,medium,0.3287,0.2974,0.2406,0.41,29.36,26.56,21.49,36.62,ESCALATE_TO_HUMAN,36.62,True,ESCALATE_TO_HUMAN,0.41,recovered,True,89.32,ESCALATE_TO_HUMAN,36.62,True,89.32
CASE_001810,661.76,Apple Pay,Tablet,payment_failure,insufficient_funds,0,False,49.0,Izmir,1,661.76,661.76,23.0,11.0,1.0,5.0,1.0,19,528.14,27.796842105263156,30.64,42.269999999999996,44,192,0,19.0,19,1,3 Stripey Mice Feltcraft,low,84.61,Apple Pay,Tablet,3,5,False,True,False,False,False,True,,3,medium,0.3512,0.3205,0.2613,0.49,232.41,212.09,172.92,324.26,ESCALATE_TO_HUMAN,324.26,True,ESCALATE_TO_HUMAN,0.49,recovered,True,661.76,ESCALATE_TO_HUMAN,324.26,False,0.0
CASE_002858,311.14,PayPal,Tablet,subscription_failure,expired_payment_method,0,False,40.0,Ankara,1,311.14,311.14,3.0,5.0,1.0,4.0,4.0,29,2192.43,75.60103448275862,45.96,276.71999999999997,167,173,73,11.917808219178083,21,1,Baking Set Spaceboy Design,medium,120.27,PayPal,Tablet,0,11,True,True,True,False,True,False,,4,high,0.2218,0.2206,0.3722,0.85,69.01,68.64,115.81,264.47,ESCALATE_TO_HUMAN,264.47,True,ESCALATE_TO_HUMAN,0.85,recovered,True,311.14,ESCALATE_TO_HUMAN,264.47,True,311.14
CASE_007823,8164.84,Apple Pay,Tablet,subscription_failure,recurring_payment_failure,0,False,27.0,Konya,1,8164.84,8164.84,23.0,3.0,1.0,1.0,6.0,153,6765.83,44.221111111111114,14.61,524.16,558,33,272,16.875,142,1,12 Pencils Small Tube Red Retrospot,high,5.77,Apple Pay,Tablet,3,14,False,False,True,False,True,False,,3,medium,0.4418,0.3876,0.4852,0.5,3607.23,3164.69,3961.58,4082.42,ESCALATE_TO_HUMAN,4082.42,True,ESCALATE_TO_HUMAN,0.5,recovered,True,8164.84,ESCALATE_TO_HUMAN,4082.42,True,8164.84
CASE_009493,39.67,Google Pay,Tablet,checkout_abandonment,payment_page_abandoned,0,True,53.0,Ankara,1,39.67,39.67,14.0,7.0,0.0,4.0,7.0,12,2206.8,183.9,183.9,306.5,360,288,37,9.72972972972973,7,1,Jumbo Bag Scandinavian Blue Paisley,medium,87.95,Google Pay,Tablet,4,9,False,True,True,False,False,False,,3,medium,0.356,0.5126,0.2464,0.42,14.12,20.33,9.77,16.66,CREATE_PAYMENT_LINK,20.33,False,CREATE_PAYMENT_LINK,0.5126,not_recovered,False,0.0,CREATE_PAYMENT_LINK,20.33,True,39.67
CASE_008431,89.54,PayPal,Desktop,payment_failure,payment_method_failure,0,False,49.0,Antalya,1,89.54,89.54,16.0,9.0,1.0,3.0,2.0,718,13139.66,18.300362116991643,13.58,149.51999999999998,1247,3,140,153.85714285714286,209,1,Set/5 Red Retrospot Lid Glass Bowls,very_high,28.4,PayPal,Desktop,0,4,False,True,False,False,False,True,,2,medium,0.3437,0.3141,0.2564,0.5,30.77,28.12,22.96,44.77,ESCALATE_TO_HUMAN,44.77,True,ESCALATE_TO_HUMAN,0.5,recovered,True,89.54,ESCALATE_TO_HUMAN,44.77,True,89.54
CASE_000816,1210.73,PayPal,Tablet,payment_failure,payment_method_failure,0,False,33.0,Istanbul,1,1210.73,1210.73,13.0,15.0,0.0,4.0,8.0,173,2785.96,16.103815028901735,13.27,140.88,262,5,364,14.258241758241759,143,1,Set Of 12 Mini Loaf Baking Cases,medium,449.66,PayPal,Tablet,4,2,True,True,False,False,False,True,,4,high,0.1802,0.1851,0.1651,0.85,218.17,224.11,199.89,1029.12,ESCALATE_TO_HUMAN,1029.12,True,ESCALATE_TO_HUMAN,0.85,recovered,True,1210.73,ESCALATE_TO_HUMAN,1029.12,True,1210.73
CASE_004371,483.58,Debit Card,Mobile,payment_failure,bank_timeout,0,False,52.0,Adana,1,483.58,483.58,26.0,9.0,1.0,5.0,10.0,712,14211.470000000001,19.9599297752809,12.38,658.84,2098,8,310,68.90322580645162,689,1,72 Sweetheart Fairy Cake Cases,very_high,214.14,Debit Card,Mobile,0,14,True,False,True,False,True,False,,3,medium,0.5753,0.324,0.264,0.5,278.2,156.68,127.67,241.79,RETRY_PAYMENT,278.2,True,ESCALATE_TO_HUMAN,0.5,recovered,True,483.58,ESCALATE_TO_HUMAN,241.79,True,483.58
CASE_002332,480.38,Debit Card,Tablet,payment_failure,insufficient_funds,0,False,58.0,Bursa,1,480.38,480.38,16.0,4.0,1.0,4.0,8.0,158,10322.52,65.33240506329115,43.24,1029.0,878,23,55,86.18181818181819,140,1,Set Of 3 Regency Cake Tins,high,72.83,Debit Card,Tablet,4,11,False,False,True,False,True,False,,3,medium,0.4353,0.382,0.301,0.5,209.11,183.51,144.59,240.19,ESCALATE_TO_HUMAN,240.19,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,240.19,False,0.0
CASE_007300,720.2,Credit Card,Desktop,payment_failure,bank_timeout,0,False,47.0,Adana,1,720.2,720.2,22.0,8.0,1.0,5.0,3.0,54,8220.88,152.2385185185185,126.41999999999999,576.5,688,353,0,54.0,54,1,12 Egg House Painted Wood,high,133.1,Credit Card,Desktop,4,8,True,False,False,False,False,True,,3,medium,0.569,0.3186,0.2598,0.5,409.79,229.46,187.11,360.1,RETRY_PAYMENT,409.79,True,ESCALATE_TO_HUMAN,0.5,recovered,True,720.2,ESCALATE_TO_HUMAN,360.1,False,0.0
CASE_002850,37.36,Google Pay,Tablet,checkout_abandonment,checkout_abandoned,0,False,18.0,Gaziantep,1,37.36,37.36,7.0,13.0,0.0,4.0,8.0,5,580.91,116.18199999999999,36.8,441.0,44,270,0,5.0,5,1,Natural Slate Chalkboard Large,low,25.26,Google Pay,Tablet,0,14,False,False,True,False,True,True,,3,medium,0.1898,0.3854,0.1594,0.35,7.09,14.4,5.96,13.08,CREATE_PAYMENT_LINK,14.4,True,ESCALATE_TO_HUMAN,0.35,escalated,False,0.0,ESCALATE_TO_HUMAN,13.08,True,37.36
CASE_001901,2300.52,Google Pay,Tablet,repeated_payment_failure,repeated_payment_failure,3,False,20.0,Istanbul,1,2300.52,2300.52,13.0,6.0,0.0,4.0,6.0,49,9302.48,189.8465306122449,147.0,429.84,788,71,225,6.533333333333333,33,1,Dolly Girl Lunch Box,high,31.82,Google Pay,Tablet,4,4,False,True,False,False,False,True,,3,medium,0.02,0.2474,0.2054,0.5,46.01,569.15,472.53,1150.26,ESCALATE_TO_HUMAN,1150.26,True,ESCALATE_TO_HUMAN,0.5,recovered,True,2300.52,ESCALATE_TO_HUMAN,1150.26,True,2300.52
CASE_009772,1753.78,Google Pay,Tablet,invoice_overdue,invoice_overdue,0,True,43.0,Gaziantep,1,1753.78,1753.78,19.0,12.0,0.0,3.0,3.0,219,12119.08,55.338264840182646,35.82,267.0,1090,16,297,22.12121212121212,162,1,Colour Glass T-Light Holder Hanging,very_high,76.18,Google Pay,Tablet,0,7,False,True,False,False,False,False,,1,low,0.4022,0.3518,0.4564,0.5,705.37,616.98,800.43,876.89,ESCALATE_TO_HUMAN,876.89,False,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,SEND_REMINDER,800.43,False,0.0
CASE_008411,523.38,Debit Card,Desktop,invoice_overdue,invoice_overdue,0,False,43.0,Istanbul,1,523.38,523.38,6.0,10.0,1.0,5.0,9.0,478,16461.45,34.43817991631799,18.93,1333.28,1168,190,167,85.8682634730539,469,1,Assorted Colours Silk Fan,very_high,63.22,Debit Card,Desktop,0,11,False,True,True,False,True,False,,3,medium,0.3337,0.3056,0.4299,0.5,174.65,159.94,225.0,261.69,ESCALATE_TO_HUMAN,261.69,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,261.69,True,523.38
CASE_009250,115.89,Google Pay,Mobile,invoice_overdue,payment_not_received,0,False,51.0,Bursa,1,115.89,115.89,35.0,14.0,1.0,5.0,10.0,63,2049.28,32.52825396825397,21.62,379.8,169,217,95,19.894736842105264,57,1,Beware Of The Cat Metal Sign,medium,67.87,Google Pay,Mobile,2,6,False,False,False,True,False,True,,2,medium,0.4142,0.37,0.4762,0.5,48.0,42.88,55.19,57.94,ESCALATE_TO_HUMAN,57.94,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,57.94,False,0.0
CASE_007580,3373.92,Debit Card,Tablet,repeated_payment_failure,repeated_declines,3,False,52.0,Bursa,1,3373.92,3373.92,9.0,4.0,1.0,4.0,11.0,85,18559.23,218.34388235294116,85.25,2298.6,1242,17,0,85.0,78,1,Childrens Cutlery Retrospot Red,very_high,124.33,Debit Card,Tablet,0,9,False,True,True,False,False,True,,3,medium,0.02,0.3001,0.2457,0.5,67.48,1012.51,828.97,1686.96,ESCALATE_TO_HUMAN,1686.96,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,1686.96,False,0.0
CASE_008419,129.57,PayPal,Desktop,payment_failure,temporary_bank_error,0,True,36.0,Istanbul,1,129.57,129.57,5.0,10.0,1.0,1.0,7.0,67,8779.98,131.0444776119403,131.04,383.40000000000003,782,44,198,10.151515151515152,65,1,Heart Decoration Rustic Hanging,high,111.31,PayPal,Desktop,0,4,True,False,False,False,False,False,,1,low,0.6725,0.3946,0.3091,0.5,87.14,51.13,40.05,64.78,RETRY_PAYMENT,87.14,False,RETRY_PAYMENT,0.6725,recovered,True,129.57,RETRY_PAYMENT,87.14,True,129.57
CASE_008663,732.98,Google Pay,Desktop,subscription_failure,subscription_payment_failed,0,True,47.0,Istanbul,1,732.98,732.98,18.0,8.0,1.0,5.0,6.0,275,17784.69,64.6716,26.54,1485.6000000000001,1833,2,366,22.54098360655738,217,1,Grey Heart Hot Water Bottle,very_high,263.11,Google Pay,Desktop,2,6,True,True,False,False,False,False,,2,medium,0.3643,0.3297,0.4468,0.5,267.02,241.66,327.5,366.49,ESCALATE_TO_HUMAN,366.49,False,ESCALATE_TO_HUMAN,0.5,recovered,True,732.98,SEND_REMINDER,327.5,False,0.0
CASE_008771,36.88,Debit Card,Desktop,subscription_failure,subscription_payment_failed,0,False,28.0,Istanbul,1,36.88,36.88,24.0,8.0,1.0,5.0,4.0,65,1914.31,29.450923076923075,17.37,133.44,153,373,0,65.0,63,1,Christmas Hanging Tree With Bell,medium,84.81,Debit Card,Desktop,2,2,True,False,False,False,False,True,,2,medium,0.3513,0.3206,0.4414,0.5,12.96,11.82,16.28,18.44,ESCALATE_TO_HUMAN,18.44,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,18.44,False,0.0
CASE_006117,235.59,Google Pay,Mobile,subscription_failure,subscription_payment_failed,0,True,35.0,Gaziantep,1,235.59,235.59,14.0,8.0,1.0,4.0,6.0,82,6177.65,75.33719512195121,61.6,258.75,669,2,332,7.409638554216867,68,1,Bread Bin Diner Style Mint,high,42.82,Google Pay,Mobile,2,3,False,True,False,True,False,False,,2,medium,0.3997,0.3557,0.4638,0.5,94.17,83.8,109.27,117.8,ESCALATE_TO_HUMAN,117.8,False,ESCALATE_TO_HUMAN,0.5,recovered,True,235.59,SEND_REMINDER,109.27,True,235.59
CASE_006293,38.75,Google Pay,Desktop,payment_failure,temporary_bank_error,0,False,40.0,Kayseri,1,38.75,38.75,11.0,7.0,1.0,5.0,2.0,54,8220.88,152.2385185185185,126.41999999999999,576.5,688,353,0,54.0,54,1,12 Egg House Painted Wood,high,0.85,Google Pay,Desktop,4,4,False,True,False,False,False,True,,3,medium,0.5545,0.3063,0.2504,0.5,21.49,11.87,9.7,19.38,RETRY_PAYMENT,21.49,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,19.38,True,38.75
CASE_004529,227.05,Apple Pay,Tablet,checkout_abandonment,customer_inactivity,0,True,20.0,Izmir,1,227.05,227.05,12.0,8.0,1.0,4.0,9.0,134,29800.98,222.39537313432837,256.32,768.96,2688,51,261,15.402298850574715,44,1,Bag 125g Swirly Marbles,very_high,14.15,Apple Pay,Tablet,1,3,False,True,False,False,False,False,,1,low,0.4573,0.5987,0.3123,0.5,103.83,135.93,70.91,113.52,CREATE_PAYMENT_LINK,135.93,False,CREATE_PAYMENT_LINK,0.5987,recovered,True,227.05,CREATE_PAYMENT_LINK,135.93,False,0.0
CASE_008538,275.94,Google Pay,Mobile,checkout_abandonment,payment_page_abandoned,0,False,42.0,Istanbul,1,275.94,275.94,24.0,8.0,1.0,4.0,6.0,133,9317.08,70.05323308270677,15.32,1012.8000000000001,772,4,357,11.176470588235293,104,1,Edwardian Parasol Red,high,59.68,Google Pay,Mobile,0,14,False,True,True,False,True,False,,3,medium,0.3513,0.5206,0.2614,0.5,96.94,143.65,72.13,137.97,CREATE_PAYMENT_LINK,143.65,True,ESCALATE_TO_HUMAN,0.5,recovered,True,275.94,ESCALATE_TO_HUMAN,137.97,True,275.94
CASE_004889,226.83,Debit Card,Mobile,repeated_payment_failure,repeated_payment_failure,3,False,29.0,Adana,1,226.83,226.83,8.0,7.0,0.0,5.0,9.0,60,1895.8400000000001,31.597333333333335,21.33,261.0,171,61,0,60.0,50,1,Ceramic Bowl With Love Heart Design,medium,127.78,Debit Card,Mobile,0,9,True,True,True,True,False,True,,5,high,0.02,0.1239,0.1227,0.85,4.54,28.1,27.83,192.81,ESCALATE_TO_HUMAN,192.81,True,ESCALATE_TO_HUMAN,0.85,recovered,True,226.83,ESCALATE_TO_HUMAN,192.81,True,226.83
CASE_009766,128.3,PayPal,Mobile,invoice_overdue,customer_delay,0,True,39.0,Izmir,1,128.3,128.3,5.0,11.0,1.0,5.0,3.0,48,1263.0,26.3125,16.18,173.76,89,196,0,48.0,48,1,3 Piece Spaceboy Cookie Cutter Set,low,130.63,PayPal,Mobile,1,1,True,False,False,True,False,False,,2,medium,0.3942,0.351,0.4602,0.5,50.58,45.03,59.04,64.15,ESCALATE_TO_HUMAN,64.15,False,ESCALATE_TO_HUMAN,0.5,recovered,True,128.3,SEND_REMINDER,59.04,True,128.3
CASE_004826,40.8,Debit Card,Tablet,subscription_failure,subscription_payment_failed,0,True,40.0,Istanbul,1,40.8,40.8,19.0,10.0,1.0,5.0,7.0,14,3420.04,244.28857142857143,148.8,1166.4,268,64,254,1.6535433070866141,14,1,Chocolate Hot Water Bottle,medium,7.25,Debit Card,Tablet,2,7,False,False,False,False,False,False,,0,low,0.4913,0.4176,0.4993,0.44,20.05,17.04,20.37,17.95,SEND_REMINDER,20.37,False,SEND_REMINDER,0.4993,not_recovered,False,0.0,SEND_REMINDER,20.37,False,0.0
CASE_006247,185.72,Debit Card,Tablet,payment_failure,bank_timeout,0,False,25.0,Istanbul,1,185.72,185.72,24.0,11.0,1.0,4.0,16.0,75,2732.93,36.43906666666666,26.54,172.95,203,131,234,9.615384615384615,68,1,Blue Paisley Tissue Box,medium,72.34,Debit Card,Tablet,2,10,False,True,True,False,False,True,,3,medium,0.5763,0.3249,0.2646,0.5,107.03,60.34,49.14,92.86,RETRY_PAYMENT,107.03,True,ESCALATE_TO_HUMAN,0.5,recovered,True,185.72,ESCALATE_TO_HUMAN,92.86,True,185.72
CASE_004855,3630.11,Google Pay,Desktop,payment_failure,bank_timeout,1,True,35.0,Gaziantep,1,3630.11,3630.11,12.0,6.0,1.0,5.0,9.0,126,26542.78,210.65698412698413,138.35999999999999,1281.6,2252,66,228,16.578947368421055,110,1,Feltcraft Doll Molly,very_high,108.7,Google Pay,Desktop,4,7,False,True,False,False,False,False,,2,medium,0.674,0.3959,0.3101,0.5,2446.69,1437.16,1125.7,1815.06,RETRY_PAYMENT,2446.69,False,RETRY_PAYMENT,0.674,recovered,True,3630.11,RETRY_PAYMENT,2446.69,True,3630.11
CASE_009675,414.95,PayPal,Mobile,payment_failure,bank_timeout,0,False,32.0,Bursa,1,414.95,414.95,8.0,8.0,1.0,2.0,13.0,273,27373.86,100.27054945054945,79.62,1189.0,2512,0,198,41.36363636363637,169,1,Assorted Colour Bird Ornament,very_high,574.56,PayPal,Mobile,4,13,True,False,True,False,True,True,,5,high,0.4327,0.2148,0.1892,0.85,179.55,89.13,78.51,352.71,ESCALATE_TO_HUMAN,352.71,True,ESCALATE_TO_HUMAN,0.85,recovered,True,414.95,ESCALATE_TO_HUMAN,352.71,True,414.95
CASE_000399,116.85,Debit Card,Desktop,subscription_failure,expired_payment_method,0,True,57.0,Istanbul,1,116.85,116.85,32.0,11.0,1.0,5.0,13.0,94,14640.99,155.75521276595745,133.32,2177.2799999999997,1266,59,298,9.463087248322147,82,1,Clear Drawer Knob Acrylic Edwardian,very_high,207.99,Debit Card,Desktop,3,1,True,False,False,False,False,False,,2,medium,0.4857,0.4228,0.5107,0.5,56.75,49.4,59.68,58.42,SEND_REMINDER,59.68,False,SEND_REMINDER,0.5107,recovered,True,116.85,SEND_REMINDER,59.68,False,0.0
CASE_000847,2172.22,Credit Card,Desktop,subscription_failure,subscription_payment_failed,0,False,45.0,Antalya,1,2172.22,2172.22,15.0,10.0,0.0,4.0,14.0,22,736.23,33.465,16.18,267.0,58,184,0,22.0,22,1,Big Doughnut Fridge Magnets,low,2.31,Credit Card,Desktop,1,7,False,True,False,False,False,True,,2,medium,0.2742,0.255,0.3912,0.5,595.62,553.92,849.77,1086.11,ESCALATE_TO_HUMAN,1086.11,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,1086.11,False,0.0
CASE_004013,572.98,PayPal,Tablet,payment_failure,payment_method_failure,0,False,23.0,Bursa,1,572.98,572.98,10.0,11.0,0.0,3.0,2.0,8,113.44999999999999,14.181249999999999,14.09,20.45,8,325,0,8.0,8,1,Blue Geisha Girl,low,20.24,PayPal,Tablet,1,14,False,True,True,False,True,True,,4,high,0.102,0.1207,0.1173,0.73,58.44,69.16,67.21,418.28,ESCALATE_TO_HUMAN,418.28,True,ESCALATE_TO_HUMAN,0.73,recovered,True,572.98,ESCALATE_TO_HUMAN,418.28,True,572.98
CASE_003059,197.0,Credit Card,Desktop,payment_failure,payment_method_failure,1,False,37.0,Istanbul,1,197.0,197.0,27.0,8.0,1.0,5.0,4.0,104,3519.16,33.83807692307692,14.295,512.64,301,31,341,9.149560117302052,84,1,Rabbit Night Light,medium,109.2,Credit Card,Desktop,0,8,False,False,False,False,False,True,,1,low,0.4548,0.3986,0.3136,0.5,89.6,78.52,61.78,98.5,ESCALATE_TO_HUMAN,98.5,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,98.5,False,0.0
CASE_009328,150.13,Debit Card,Tablet,payment_failure,temporary_bank_error,0,False,49.0,Izmir,1,150.13,150.13,14.0,9.0,1.0,4.0,10.0,394,11065.39,28.084746192893398,15.33,1450.0,868,156,209,56.55502392344498,380,1,Party Bunting,high,37.47,Debit Card,Tablet,4,11,False,False,True,False,True,True,,4,high,0.5413,0.2971,0.2449,0.85,81.27,44.6,36.77,127.61,ESCALATE_TO_HUMAN,127.61,True,ESCALATE_TO_HUMAN,0.85,recovered,True,150.13,ESCALATE_TO_HUMAN,127.61,True,150.13
CASE_001911,354.06,Apple Pay,Desktop,payment_failure,insufficient_funds,0,False,39.0,Istanbul,1,354.06,354.06,17.0,10.0,1.0,4.0,2.0,9,678.42,75.38,26.54,385.79999999999995,48,57,0,9.0,8,1,Wooden Frame Antique White,low,16.98,Apple Pay,Desktop,2,13,False,True,True,False,True,True,,4,high,0.1825,0.1891,0.1696,0.74,64.62,66.95,60.05,262.0,ESCALATE_TO_HUMAN,262.0,True,ESCALATE_TO_HUMAN,0.74,escalated,False,0.0,ESCALATE_TO_HUMAN,262.0,True,354.06
CASE_002352,526.36,PayPal,Mobile,checkout_abandonment,customer_inactivity,0,False,54.0,Istanbul,1,526.36,526.36,14.0,10.0,0.0,3.0,8.0,5,784.4,156.88,23.88,540.72,57,248,117,1.2820512820512822,5,1,20 Dolly Pegs Retrospot,low,36.48,PayPal,Mobile,1,4,False,True,False,False,False,True,,2,medium,0.1535,0.3525,0.1328,0.35,80.8,185.54,69.9,184.23,CREATE_PAYMENT_LINK,185.54,True,ESCALATE_TO_HUMAN,0.35,escalated,False,0.0,ESCALATE_TO_HUMAN,184.23,False,0.0
CASE_001873,136.76,Credit Card,Mobile,checkout_abandonment,payment_page_abandoned,0,False,23.0,Antalya,1,136.76,136.76,14.0,7.0,1.0,5.0,5.0,321,8227.11,25.629626168224302,12.26,269.71999999999997,1136,16,204,47.20588235294118,304,1,Pink Baby Bunting,high,114.87,Credit Card,Mobile,2,7,False,True,False,False,False,True,,2,medium,0.338,0.5093,0.2527,0.5,46.22,69.65,34.56,68.38,CREATE_PAYMENT_LINK,69.65,True,ESCALATE_TO_HUMAN,0.5,recovered,True,136.76,ESCALATE_TO_HUMAN,68.38,False,0.0
CASE_000424,1125.36,Apple Pay,Desktop,repeated_payment_failure,multiple_bank_failures,3,False,54.0,Ankara,1,1125.36,1125.36,6.0,8.0,1.0,5.0,11.0,46,2334.47,50.749347826086954,42.900000000000006,143.28,186,108,258,5.348837209302326,40,1,4 Pink Flock Christmas Balls,medium,260.85,Apple Pay,Desktop,0,14,True,True,True,False,True,True,,5,high,0.02,0.1378,0.1377,0.85,22.51,155.07,154.96,956.56,ESCALATE_TO_HUMAN,956.56,True,ESCALATE_TO_HUMAN,0.85,escalated,False,0.0,ESCALATE_TO_HUMAN,956.56,True,1125.36
CASE_006622,337.35,Credit Card,Mobile,payment_failure,bank_timeout,0,True,38.0,Konya,1,337.35,337.35,10.0,11.0,1.0,5.0,5.0,20,1885.56,94.27799999999999,60.849999999999994,147.0,204,108,110,5.454545454545455,13,1,Lunch Bag Woodland,medium,261.34,Credit Card,Mobile,1,5,False,False,False,False,False,False,,0,low,0.78,0.476,0.364,0.5,263.13,160.58,122.8,168.68,RETRY_PAYMENT,263.13,False,RETRY_PAYMENT,0.78,recovered,True,337.35,RETRY_PAYMENT,263.13,False,0.0
CASE_001545,257.94,Credit Card,Mobile,payment_failure,bank_timeout,1,False,18.0,Bursa,1,257.94,257.94,16.0,10.0,1.0,3.0,12.0,8,34145.87,4268.23375,2145.36,19717.440000000002,2942,67,305,0.7868852459016394,7,1,Assorted Colour T-Light Holder,very_high,82.19,Credit Card,Mobile,2,11,True,False,True,True,True,True,,5,high,0.2699,0.0824,0.0925,0.73,69.62,21.25,23.86,188.3,ESCALATE_TO_HUMAN,188.3,True,ESCALATE_TO_HUMAN,0.73,escalated,False,0.0,ESCALATE_TO_HUMAN,188.3,False,0.0
CASE_008194,1206.16,Debit Card,Tablet,invoice_overdue,invoice_overdue,0,False,46.0,Istanbul,1,1206.16,1206.16,3.0,5.0,1.0,4.0,7.0,5,505.8,101.16,75.36,143.28,42,334,0,5.0,5,1,Blue Party Bags,low,115.05,Debit Card,Tablet,0,10,False,False,True,False,False,True,,2,medium,0.3618,0.3196,0.4332,0.35,436.39,385.49,522.51,422.16,SEND_REMINDER,522.51,True,ESCALATE_TO_HUMAN,0.35,escalated,False,0.0,ESCALATE_TO_HUMAN,422.16,True,1206.16
